,stork_migration_id,migration_id,timestamp,date,location-long,location-lat
50,4555_pl_afr_5,pl_afr_5,2015-07-02 09:35:06.000,2015-07-02 09:35:06.000,22.4857178,53.2304774
51,4552_pl_afr_5,pl_afr_5,2015-07-02 10:05:06.000,2015-07-02 10:05:06.000,22.5312542,53.2400067
52,4554_pl_afr_5,pl_afr_5,2015-07-02 10:35:06.000,2015-07-02 10:35:06.000,22.4857225,53.2304425
53,4555_pl_afr_5,pl_afr_5,2015-07-02 11:05:06.000,2015-07-02 11:05:06.000,22.485688,53.230436
54,3951_pl_afr_5,pl_afr_5,2015-07-02 11:35:06.000,2015-07-02 11:35:06.000,31.6529345,39.1079154
55,4552_pl_afr_5,pl_afr_5,2015-07-02 12:05:06.000,2015-07-02 12:05:06.000,22.5311141,53.240049
56,4557_pl_afr_5,pl_afr_5,2015-07-02 12:35:06.000,2015-07-02 12:35:06.000,22.4798586,53.2296911
57,4555_pl_afr_5,pl_afr_5,2015-07-02 13:05:06.000,2015-07-02 13:05:06.000,22.4852229,53.2305391
58,4554_pl_afr_5,pl_afr_5,2015-07-02 13:35:06.000,2015-07-02 13:35:06.000,22.4856138,53.2304115
59,3951_pl_afr_5,pl_afr_5,2015-07-02 14:05:06.000,2015-07-02 14:05:06.000,31.6535605,39.1207923
60,3951_pl_afr_5,pl_afr_5,2015-07-02 14:35:06.000,2015-07-02 14:35:06.000,31.6588591,39.1176236
61,4555_pl_afr_5,pl_afr_5,2015-07-02 15:05:06.000,2015-07-02 15:05:06.000,22.4856624,53.2304687
62,3951_pl_afr_5,pl_afr_5,2015-07-02 15:35:06.000,2015-07-02 15:35:06.000,31.6757506,39.1127145
63,4555_pl_afr_5,pl_afr_5,2015-07-02 16:05:06.000,2015-07-02 16:05:06.000,22.4858003,53.230414
64,4556_pl_afr_5,pl_afr_5,2015-07-02 16:35:06.000,2015-07-02 16:35:06.000,22.4798654,53.2296895
65,4556_pl_afr_5,pl_afr_5,2015-07-02 17:05:06.000,2015-07-02 17:05:06.000,22.4798758,53.2296824
66,4556_pl_afr_5,pl_afr_5,2015-07-02 17:35:06.000,2015-07-02 17:35:06.000,22.4798329,53.2297201
67,4553_pl_afr_5,pl_afr_5,2015-07-02 18:05:06.000,2015-07-02 18:05:06.000,22.5311332,53.2399377
68,4552_pl_afr_5,pl_afr_5,2015-07-02 18:35:06.000,2015-07-02 18:35:06.000,22.5309079,53.2401894
69,4552_pl_afr_5,pl_afr_5,2015-07-02 19:05:06.000,2015-07-02 19:05:06.000,22.5313037,53.2399594
70,4552_pl_afr_5,pl_afr_5,2015-07-02 19:35:06.000,2015-07-02 19:35:06.000,22.5312444,53.2399928
71,4555_pl_afr_5,pl_afr_5,2015-07-03 02:00:23.000,2015-07-03 02:00:23.000,22.4856753,53.2304317
72,4554_pl_afr_5,pl_afr_5,2015-07-03 02:35:06.000,2015-07-03 02:35:06.000,22.4856803,53.2304527
73,3951_pl_afr_5,pl_afr_5,2015-07-03 03:05:06.000,2015-07-03 03:05:06.000,31.6806168,39.1036556
74,4557_pl_afr_5,pl_afr_5,2015-07-03 03:35:06.000,2015-07-03 03:35:06.000,22.4798584,53.2297029
75,4571_pl_afr_5,pl_afr_5,2015-07-03 04:05:06.000,2015-07-03 04:05:06.000,22.4822516,53.2300008
76,4553_pl_afr_5,pl_afr_5,2015-07-03 04:35:06.000,2015-07-03 04:35:06.000,22.5312672,53.2399616
77,4553_pl_afr_5,pl_afr_5,2015-07-03 05:05:06.000,2015-07-03 05:05:06.000,22.5311916,53.2399057
78,4559_pl_afr_5,pl_afr_5,2015-07-03 05:35:06.000,2015-07-03 05:35:06.000,22.4822594,53.2299849
79,3951_pl_afr_5,pl_afr_5,2015-07-03 06:05:06.000,2015-07-03 06:05:06.000,31.6867662,39.0947207
80,3951_pl_afr_5,pl_afr_5,2015-07-03 06:35:06.000,2015-07-03 06:35:06.000,31.687463,39.0945507
81,4556_pl_afr_5,pl_afr_5,2015-07-03 07:05:06.000,2015-07-03 07:05:06.000,22.4798508,53.2297084
82,4552_pl_afr_5,pl_afr_5,2015-07-03 07:35:06.000,2015-07-03 07:35:06.000,22.5312763,53.2399774
83,4558_pl_afr_5,pl_afr_5,2015-07-03 08:05:06.000,2015-07-03 08:05:06.000,22.4846165,53.2302827
84,4552_pl_afr_5,pl_afr_5,2015-07-03 08:35:06.000,2015-07-03 08:35:06.000,22.5312641,53.2399754
85,4558_pl_afr_5,pl_afr_5,2015-07-03 09:05:06.000,2015-07-03 09:05:06.000,22.4930938,53.224545
86,4553_pl_afr_5,pl_afr_5,2015-07-03 09:35:06.000,2015-07-03 09:35:06.000,22.5313648,53.2399496
87,4552_pl_afr_5,pl_afr_5,2015-07-03 10:05:06.000,2015-07-03 10:05:06.000,22.531283,53.2399111
88,4558_pl_afr_5,pl_afr_5,2015-07-03 10:35:06.000,2015-07-03 10:35:06.000,22.4846448,53.2302745
89,4554_pl_afr_5,pl_afr_5,2015-07-03 11:05:06.000,2015-07-03 11:05:06.000,22.4857546,53.2305116
90,4553_pl_afr_5,pl_afr_5,2015-07-03 11:35:06.000,2015-07-03 11:35:06.000,22.5312697,53.2399693
91,3951_pl_afr_5,pl_afr_5,2015-07-03 12:05:06.000,2015-07-03 12:05:06.000,31.6953102,39.0934888
92,4555_pl_afr_5,pl_afr_5,2015-07-03 12:35:07.000,2015-07-03 12:35:07.000,22.4856516,53.2303861
93,4558_pl_afr_5,pl_afr_5,2015-07-03 13:05:07.000,2015-07-03 13:05:07.000,22.4836907,53.2306793
94,4557_pl_afr_5,pl_afr_5,2015-07-03 13:35:07.000,2015-07-03 13:35:07.000,22.4796113,53.2298693
95,4552_pl_afr_5,pl_afr_5,2015-07-03 14:05:07.000,2015-07-03 14:05:07.000,22.5308947,53.2400655
96,4555_pl_afr_5,pl_afr_5,2015-07-03 14:35:07.000,2015-07-03 14:35:07.000,22.4857094,53.2303961
97,4571_pl_afr_5,pl_afr_5,2015-07-03 15:05:07.000,2015-07-03 15:05:07.000,22.4822107,53.2299675
98,3951_pl_afr_5,pl_afr_5,2015-07-03 15:35:07.000,2015-07-03 15:35:07.000,31.689708,39.1067049
99,4553_pl_afr_5,pl_afr_5,2015-07-03 16:05:07.000,2015-07-03 16:05:07.000,22.5312682,53.2399899
100,3951_pl_afr_5,pl_afr_5,2015-07-03 16:35:07.000,2015-07-03 16:35:07.000,31.6896253,39.1055849
101,4556_pl_afr_5,pl_afr_5,2015-07-03 17:05:07.000,2015-07-03 17:05:07.000,22.479852,53.2297095
102,4557_pl_afr_5,pl_afr_5,2015-07-03 17:35:07.000,2015-07-03 17:35:07.000,22.4799102,53.229711
103,4555_pl_afr_5,pl_afr_5,2015-07-03 18:05:07.000,2015-07-03 18:05:07.000,22.4856676,53.2304206
104,4557_pl_afr_5,pl_afr_5,2015-07-03 18:35:07.000,2015-07-03 18:35:07.000,22.4799481,53.2296269
105,4556_pl_afr_5,pl_afr_5,2015-07-03 19:05:07.000,2015-07-03 19:05:07.000,22.4792679,53.2293815
106,3951_pl_afr_5,pl_afr_5,2015-07-03 19:35:07.000,2015-07-03 19:35:07.000,31.6947288,39.1055829
107,4571_pl_afr_5,pl_afr_5,2015-07-04 02:00:23.000,2015-07-04 02:00:23.000,22.4822526,53.2299557
108,4558_pl_afr_5,pl_afr_5,2015-07-04 02:35:06.000,2015-07-04 02:35:06.000,22.4845831,53.2302787
109,4571_pl_afr_5,pl_afr_5,2015-07-04 03:05:06.000,2015-07-04 03:05:06.000,22.4822898,53.2299355
110,4555_pl_afr_5,pl_afr_5,2015-07-04 03:35:06.000,2015-07-04 03:35:06.000,22.4856969,53.2303891
111,4558_pl_afr_5,pl_afr_5,2015-07-04 04:05:06.000,2015-07-04 04:05:06.000,22.4845854,53.2302676
112,4558_pl_afr_5,pl_afr_5,2015-07-04 04:35:06.000,2015-07-04 04:35:06.000,22.4846199,53.2302805
113,4558_pl_afr_5,pl_afr_5,2015-07-04 05:05:06.000,2015-07-04 05:05:06.000,22.4845952,53.2302759
114,4555_pl_afr_5,pl_afr_5,2015-07-04 05:35:06.000,2015-07-04 05:35:06.000,22.4856929,53.2304217
115,3951_pl_afr_5,pl_afr_5,2015-07-04 06:05:06.000,2015-07-04 06:05:06.000,31.6736739,39.0765922
116,4553_pl_afr_5,pl_afr_5,2015-07-04 06:35:06.000,2015-07-04 06:35:06.000,22.5312633,53.2399595
117,4570_pl_afr_5,pl_afr_5,2015-07-04 07:05:06.000,2015-07-04 07:05:06.000,22.4822377,53.2299587
118,4571_pl_afr_5,pl_afr_5,2015-07-04 07:35:06.000,2015-07-04 07:35:06.000,22.4824631,53.2299524
119,4559_pl_afr_5,pl_afr_5,2015-07-04 08:05:07.000,2015-07-04 08:05:07.000,22.4822396,53.2297788
120,4555_pl_afr_5,pl_afr_5,2015-07-04 08:35:07.000,2015-07-04 08:35:07.000,22.4865844,53.2297785
121,4559_pl_afr_5,pl_afr_5,2015-07-04 09:05:07.000,2015-07-04 09:05:07.000,22.4821639,53.2299976
122,4553_pl_afr_5,pl_afr_5,2015-07-04 09:35:07.000,2015-07-04 09:35:07.000,22.5312588,53.2400051
123,4557_pl_afr_5,pl_afr_5,2015-07-04 10:05:07.000,2015-07-04 10:05:07.000,22.4799069,53.2297142
124,4554_pl_afr_5,pl_afr_5,2015-07-04 10:35:07.000,2015-07-04 10:35:07.000,22.4857171,53.2304584
125,4554_pl_afr_5,pl_afr_5,2015-07-04 11:05:07.000,2015-07-04 11:05:07.000,22.4857553,53.2303903
126,4571_pl_afr_5,pl_afr_5,2015-07-04 11:35:07.000,2015-07-04 11:35:07.000,22.4823481,53.229995
127,4552_pl_afr_5,pl_afr_5,2015-07-04 12:05:07.000,2015-07-04 12:05:07.000,22.5312991,53.240008
128,4570_pl_afr_5,pl_afr_5,2015-07-04 12:35:07.000,2015-07-04 12:35:07.000,22.48207,53.2296583
129,4553_pl_afr_5,pl_afr_5,2015-07-04 13:05:07.000,2015-07-04 13:05:07.000,22.531285,53.2400506
130,4555_pl_afr_5,pl_afr_5,2015-07-04 13:35:07.000,2015-07-04 13:35:07.000,22.4856086,53.2304059
131,3951_pl_afr_5,pl_afr_5,2015-07-04 14:05:07.000,2015-07-04 14:05:07.000,31.6997983,39.075789
132,4554_pl_afr_5,pl_afr_5,2015-07-04 14:35:07.000,2015-07-04 14:35:07.000,22.4856483,53.2304226
133,3951_pl_afr_5,pl_afr_5,2015-07-04 15:05:07.000,2015-07-04 15:05:07.000,31.6890941,39.0791014
134,4559_pl_afr_5,pl_afr_5,2015-07-04 15:35:07.000,2015-07-04 15:35:07.000,22.4822625,53.2299862
135,4556_pl_afr_5,pl_afr_5,2015-07-04 16:05:07.000,2015-07-04 16:05:07.000,22.4799838,53.2292164
136,4558_pl_afr_5,pl_afr_5,2015-07-04 16:35:07.000,2015-07-04 16:35:07.000,22.4838043,53.2308911
137,4571_pl_afr_5,pl_afr_5,2015-07-04 17:05:07.000,2015-07-04 17:05:07.000,22.4822068,53.2300705
138,4552_pl_afr_5,pl_afr_5,2015-07-04 17:35:07.000,2015-07-04 17:35:07.000,22.5313177,53.2399568
139,4553_pl_afr_5,pl_afr_5,2015-07-04 18:05:07.000,2015-07-04 18:05:07.000,22.5312942,53.2399702
140,4556_pl_afr_5,pl_afr_5,2015-07-04 18:35:07.000,2015-07-04 18:35:07.000,22.4798603,53.229755
141,4557_pl_afr_5,pl_afr_5,2015-07-04 19:05:07.000,2015-07-04 19:05:07.000,22.4799386,53.2296733
142,4554_pl_afr_5,pl_afr_5,2015-07-04 19:35:07.000,2015-07-04 19:35:07.000,22.485666,53.2304303
143,4570_pl_afr_5,pl_afr_5,2015-07-05 02:00:23.000,2015-07-05 02:00:23.000,22.482181,53.2299602
144,4554_pl_afr_5,pl_afr_5,2015-07-05 02:35:06.000,2015-07-05 02:35:06.000,22.4856692,53.2304432
145,4552_pl_afr_5,pl_afr_5,2015-07-05 03:05:06.000,2015-07-05 03:05:06.000,22.5312706,53.2399833
146,4555_pl_afr_5,pl_afr_5,2015-07-05 03:35:06.000,2015-07-05 03:35:06.000,22.4857062,53.230447
147,4557_pl_afr_5,pl_afr_5,2015-07-05 04:05:06.000,2015-07-05 04:05:06.000,22.479939,53.2296715
148,4553_pl_afr_5,pl_afr_5,2015-07-05 04:35:06.000,2015-07-05 04:35:06.000,22.5312305,53.2400039
149,4553_pl_afr_5,pl_afr_5,2015-07-05 05:05:06.000,2015-07-05 05:05:06.000,22.5311983,53.2399507
150,4558_pl_afr_5,pl_afr_5,2015-07-05 05:35:06.000,2015-07-05 05:35:06.000,22.4845925,53.2302828
151,4553_pl_afr_5,pl_afr_5,2015-07-05 06:05:06.000,2015-07-05 06:05:06.000,22.5315585,53.2400983
152,4559_pl_afr_5,pl_afr_5,2015-07-05 06:35:06.000,2015-07-05 06:35:06.000,22.4822227,53.2299345
153,4557_pl_afr_5,pl_afr_5,2015-07-05 07:05:06.000,2015-07-05 07:05:06.000,22.4798837,53.2296584
154,4558_pl_afr_5,pl_afr_5,2015-07-05 07:35:06.000,2015-07-05 07:35:06.000,22.4845211,53.2302841
155,4554_pl_afr_5,pl_afr_5,2015-07-05 08:05:06.000,2015-07-05 08:05:06.000,22.4858255,53.2303851
