,stork_migration_id,timestamp,date,location-long,location-lat
686813,4557_pl_afr_5,2015-07-02 17:55:07.000,2015-07-02 17:55:07.000,22.4798313,53.2297329
686814,4557_pl_afr_5,2015-07-02 18:00:07.000,2015-07-02 18:00:07.000,22.4798686,53.2296798
686815,4557_pl_afr_5,2015-07-02 18:00:15.000,2015-07-02 18:00:15.000,22.4799111,53.2296562
686816,4557_pl_afr_5,2015-07-02 18:05:06.000,2015-07-02 18:05:06.000,22.4799287,53.2296619
686817,4557_pl_afr_5,2015-07-02 18:10:06.000,2015-07-02 18:10:06.000,22.4799354,53.2296637
686818,4557_pl_afr_5,2015-07-02 18:15:06.000,2015-07-02 18:15:06.000,22.4799477,53.2296952
686819,4557_pl_afr_5,2015-07-02 18:20:06.000,2015-07-02 18:20:06.000,22.4799701,53.2296739
686820,4557_pl_afr_5,2015-07-02 18:25:07.000,2015-07-02 18:25:07.000,22.4799441,53.2296735
686821,4557_pl_afr_5,2015-07-02 18:30:08.000,2015-07-02 18:30:08.000,22.4799354,53.2296846
686822,4557_pl_afr_5,2015-07-02 18:35:07.000,2015-07-02 18:35:07.000,22.480006,53.2296581
686823,4557_pl_afr_5,2015-07-02 18:40:23.000,2015-07-02 18:40:23.000,22.4798736,53.2296943
686824,4557_pl_afr_5,2015-07-02 18:45:06.000,2015-07-02 18:45:06.000,22.4798638,53.2296853
686825,4557_pl_afr_5,2015-07-02 18:50:06.000,2015-07-02 18:50:06.000,22.4798702,53.2296757
686826,4557_pl_afr_5,2015-07-02 18:55:07.000,2015-07-02 18:55:07.000,22.4798878,53.2296656
686827,4557_pl_afr_5,2015-07-02 19:00:07.000,2015-07-02 19:00:07.000,22.4798352,53.2296803
686828,4557_pl_afr_5,2015-07-02 19:05:07.000,2015-07-02 19:05:07.000,22.479847,53.2296675
686829,4557_pl_afr_5,2015-07-02 19:10:06.000,2015-07-02 19:10:06.000,22.4798461,53.2296556
686830,4557_pl_afr_5,2015-07-02 19:15:06.000,2015-07-02 19:15:06.000,22.4798528,53.2296922
686831,4557_pl_afr_5,2015-07-02 19:20:06.000,2015-07-02 19:20:06.000,22.479888,53.2297168
686832,4557_pl_afr_5,2015-07-02 19:25:06.000,2015-07-02 19:25:06.000,22.4798776,53.2297027
686833,4557_pl_afr_5,2015-07-02 19:30:06.000,2015-07-02 19:30:06.000,22.4798526,53.2296985
686834,4557_pl_afr_5,2015-07-02 19:35:06.000,2015-07-02 19:35:06.000,22.4798451,53.2297072
686835,4557_pl_afr_5,2015-07-02 19:40:06.000,2015-07-02 19:40:06.000,22.4798499,53.2297048
686836,4557_pl_afr_5,2015-07-02 19:45:06.000,2015-07-02 19:45:06.000,22.4798052,53.2297045
686837,4557_pl_afr_5,2015-07-02 19:50:06.000,2015-07-02 19:50:06.000,22.4798377,53.2296931
686838,4557_pl_afr_5,2015-07-02 19:55:07.000,2015-07-02 19:55:07.000,22.4798349,53.229723
686839,4557_pl_afr_5,2015-07-02 20:00:06.000,2015-07-02 20:00:06.000,22.4798489,53.2297162
686840,4557_pl_afr_5,2015-07-03 02:00:23.000,2015-07-03 02:00:23.000,22.4798432,53.2296953
686841,4557_pl_afr_5,2015-07-03 02:05:07.000,2015-07-03 02:05:07.000,22.4799392,53.2296726
686842,4557_pl_afr_5,2015-07-03 02:10:06.000,2015-07-03 02:10:06.000,22.4798614,53.229671
686843,4557_pl_afr_5,2015-07-03 02:15:06.000,2015-07-03 02:15:06.000,22.479855,53.2296963
686844,4557_pl_afr_5,2015-07-03 02:20:07.000,2015-07-03 02:20:07.000,22.4798709,53.229643
686845,4557_pl_afr_5,2015-07-03 02:25:06.000,2015-07-03 02:25:06.000,22.4799116,53.2296948
686846,4557_pl_afr_5,2015-07-03 02:30:06.000,2015-07-03 02:30:06.000,22.479925,53.2296901
686847,4557_pl_afr_5,2015-07-03 02:35:06.000,2015-07-03 02:35:06.000,22.4799722,53.2297015
686848,4557_pl_afr_5,2015-07-03 02:40:06.000,2015-07-03 02:40:06.000,22.4798948,53.2296517
686849,4557_pl_afr_5,2015-07-03 02:45:06.000,2015-07-03 02:45:06.000,22.4799005,53.2296833
686850,4557_pl_afr_5,2015-07-03 02:50:06.000,2015-07-03 02:50:06.000,22.479824,53.2296965
686851,4557_pl_afr_5,2015-07-03 02:55:06.000,2015-07-03 02:55:06.000,22.4798237,53.2297921
686852,4557_pl_afr_5,2015-07-03 03:00:06.000,2015-07-03 03:00:06.000,22.4798245,53.2296849
686853,4557_pl_afr_5,2015-07-03 03:05:06.000,2015-07-03 03:05:06.000,22.4798481,53.2297231
686854,4557_pl_afr_5,2015-07-03 03:10:07.000,2015-07-03 03:10:07.000,22.4798868,53.2297111
686855,4557_pl_afr_5,2015-07-03 03:15:06.000,2015-07-03 03:15:06.000,22.4798671,53.2297015
686856,4557_pl_afr_5,2015-07-03 03:20:06.000,2015-07-03 03:20:06.000,22.4799345,53.2297386
686857,4557_pl_afr_5,2015-07-03 03:25:06.000,2015-07-03 03:25:06.000,22.4798537,53.2297038
686858,4557_pl_afr_5,2015-07-03 03:30:06.000,2015-07-03 03:30:06.000,22.4798051,53.2296882
686859,4557_pl_afr_5,2015-07-03 03:35:06.000,2015-07-03 03:35:06.000,22.4798584,53.2297029
686860,4557_pl_afr_5,2015-07-03 03:40:06.000,2015-07-03 03:40:06.000,22.4797604,53.2296834
686861,4557_pl_afr_5,2015-07-03 03:45:07.000,2015-07-03 03:45:07.000,22.4798623,53.2297118
686862,4557_pl_afr_5,2015-07-03 03:50:06.000,2015-07-03 03:50:06.000,22.4798923,53.2297013
686863,4557_pl_afr_5,2015-07-03 03:55:06.000,2015-07-03 03:55:06.000,22.4798393,53.2296746
686864,4557_pl_afr_5,2015-07-03 04:00:07.000,2015-07-03 04:00:07.000,22.479828,53.2296996
686865,4557_pl_afr_5,2015-07-03 04:05:07.000,2015-07-03 04:05:07.000,22.4798058,53.2297574
686866,4557_pl_afr_5,2015-07-03 04:10:06.000,2015-07-03 04:10:06.000,22.4798682,53.2297179
686867,4557_pl_afr_5,2015-07-03 04:15:06.000,2015-07-03 04:15:06.000,22.479811,53.2297456
686868,4557_pl_afr_5,2015-07-03 04:20:06.000,2015-07-03 04:20:06.000,22.4799397,53.2296395
686869,4557_pl_afr_5,2015-07-03 04:25:06.000,2015-07-03 04:25:06.000,22.4798567,53.2297155
686870,4557_pl_afr_5,2015-07-03 04:30:06.000,2015-07-03 04:30:06.000,22.4799029,53.2296734
686871,4557_pl_afr_5,2015-07-03 04:35:06.000,2015-07-03 04:35:06.000,22.4798089,53.2297413
686872,4557_pl_afr_5,2015-07-03 04:40:07.000,2015-07-03 04:40:07.000,22.4798556,53.2297079
686873,4557_pl_afr_5,2015-07-03 04:45:06.000,2015-07-03 04:45:06.000,22.4798152,53.2297307
686874,4557_pl_afr_5,2015-07-03 04:50:08.000,2015-07-03 04:50:08.000,22.4797874,53.2297658
686875,4557_pl_afr_5,2015-07-03 04:55:19.000,2015-07-03 04:55:19.000,22.4798453,53.2296976
686876,4557_pl_afr_5,2015-07-03 05:00:07.000,2015-07-03 05:00:07.000,22.479831,53.2296919
686877,4557_pl_afr_5,2015-07-03 05:00:07.000,2015-07-03 05:00:07.000,22.479831,53.2296919
686878,4557_pl_afr_5,2015-07-03 05:05:06.000,2015-07-03 05:05:06.000,22.4798329,53.2296525
686879,4557_pl_afr_5,2015-07-03 05:10:06.000,2015-07-03 05:10:06.000,22.4798313,53.2296749
686880,4557_pl_afr_5,2015-07-03 05:15:07.000,2015-07-03 05:15:07.000,22.4800466,53.2297133
686881,4557_pl_afr_5,2015-07-03 05:20:06.000,2015-07-03 05:20:06.000,22.4797824,53.2296794
686882,4557_pl_afr_5,2015-07-03 05:25:06.000,2015-07-03 05:25:06.000,22.4798888,53.2296582
686883,4557_pl_afr_5,2015-07-03 05:30:07.000,2015-07-03 05:30:07.000,22.4799164,53.229617
686884,4557_pl_afr_5,2015-07-03 05:35:07.000,2015-07-03 05:35:07.000,22.4798795,53.2296299
686885,4557_pl_afr_5,2015-07-03 05:40:07.000,2015-07-03 05:40:07.000,22.4798462,53.2297036
686886,4557_pl_afr_5,2015-07-03 05:45:07.000,2015-07-03 05:45:07.000,22.4798364,53.2297158
686887,4557_pl_afr_5,2015-07-03 05:50:06.000,2015-07-03 05:50:06.000,22.4799386,53.2296911
686888,4557_pl_afr_5,2015-07-03 05:55:06.000,2015-07-03 05:55:06.000,22.4797206,53.2298443
686889,4557_pl_afr_5,2015-07-03 06:00:08.000,2015-07-03 06:00:08.000,22.4798321,53.2295733
686890,4557_pl_afr_5,2015-07-03 06:00:08.000,2015-07-03 06:00:08.000,22.4798321,53.2295733
686891,4557_pl_afr_5,2015-07-03 06:05:07.000,2015-07-03 06:05:07.000,22.4797932,53.2297162
686892,4557_pl_afr_5,2015-07-03 06:10:07.000,2015-07-03 06:10:07.000,22.4798741,53.2296292
686893,4557_pl_afr_5,2015-07-03 06:15:07.000,2015-07-03 06:15:07.000,22.4798637,53.229685
686894,4557_pl_afr_5,2015-07-03 06:20:07.000,2015-07-03 06:20:07.000,22.4799052,53.2297196
686895,4557_pl_afr_5,2015-07-03 06:25:08.000,2015-07-03 06:25:08.000,22.4798719,53.2296865
686896,4557_pl_afr_5,2015-07-03 06:30:07.000,2015-07-03 06:30:07.000,22.4798402,53.2296683
686897,4557_pl_afr_5,2015-07-03 06:35:12.000,2015-07-03 06:35:12.000,22.479892,53.2296918
686898,4557_pl_afr_5,2015-07-03 06:40:09.000,2015-07-03 06:40:09.000,22.4798465,53.2296783
686899,4557_pl_afr_5,2015-07-03 06:45:09.000,2015-07-03 06:45:09.000,22.4798237,53.2297002
686900,4557_pl_afr_5,2015-07-03 06:50:23.000,2015-07-03 06:50:23.000,22.4798481,53.2297094
686901,4557_pl_afr_5,2015-07-03 06:55:07.000,2015-07-03 06:55:07.000,22.4798249,53.2296562
686902,4557_pl_afr_5,2015-07-03 07:00:07.000,2015-07-03 07:00:07.000,22.4797361,53.2296913
686903,4557_pl_afr_5,2015-07-03 07:00:07.000,2015-07-03 07:00:07.000,22.4797361,53.2296913
686904,4557_pl_afr_5,2015-07-03 07:05:08.000,2015-07-03 07:05:08.000,22.4798711,53.2296695
686905,4557_pl_afr_5,2015-07-03 07:10:07.000,2015-07-03 07:10:07.000,22.4798777,53.2297049
686906,4557_pl_afr_5,2015-07-03 07:15:39.000,2015-07-03 07:15:39.000,22.4798888,53.2296921
686907,4557_pl_afr_5,2015-07-03 07:20:07.000,2015-07-03 07:20:07.000,22.4798957,53.229733
686908,4557_pl_afr_5,2015-07-03 07:25:07.000,2015-07-03 07:25:07.000,22.4799651,53.2299321
686909,4557_pl_afr_5,2015-07-03 07:30:07.000,2015-07-03 07:30:07.000,22.4804356,53.2299313
686910,4557_pl_afr_5,2015-07-03 07:35:06.000,2015-07-03 07:35:06.000,22.4807227,53.2310461
686911,4557_pl_afr_5,2015-07-03 07:40:12.000,2015-07-03 07:40:12.000,22.4829046,53.2318842
686912,4557_pl_afr_5,2015-07-03 07:45:16.000,2015-07-03 07:45:16.000,22.4813108,53.230468
686913,4557_pl_afr_5,2015-07-03 07:50:08.000,2015-07-03 07:50:08.000,22.4798544,53.229711
686914,4557_pl_afr_5,2015-07-03 07:55:07.000,2015-07-03 07:55:07.000,22.4799115,53.2296843
686915,4557_pl_afr_5,2015-07-03 08:00:09.000,2015-07-03 08:00:09.000,22.4798379,53.2296884
686916,4557_pl_afr_5,2015-07-03 08:00:09.000,2015-07-03 08:00:09.000,22.4798379,53.2296884
686917,4557_pl_afr_5,2015-07-03 08:05:23.000,2015-07-03 08:05:23.000,22.4798678,53.2296936
686918,4557_pl_afr_5,2015-07-03 08:10:07.000,2015-07-03 08:10:07.000,22.4798837,53.229686
686919,4557_pl_afr_5,2015-07-03 08:15:08.000,2015-07-03 08:15:08.000,22.4798957,53.2296677
686920,4557_pl_afr_5,2015-07-03 08:20:10.000,2015-07-03 08:20:10.000,22.4797622,53.2297346
686921,4557_pl_afr_5,2015-07-03 08:25:07.000,2015-07-03 08:25:07.000,22.4798428,53.2297126
686922,4557_pl_afr_5,2015-07-03 08:30:08.000,2015-07-03 08:30:08.000,22.480152,53.2296859
686923,4557_pl_afr_5,2015-07-03 08:35:07.000,2015-07-03 08:35:07.000,22.4803705,53.2296894
686924,4557_pl_afr_5,2015-07-03 08:40:07.000,2015-07-03 08:40:07.000,22.4802745,53.2297304
686925,4557_pl_afr_5,2015-07-03 08:45:07.000,2015-07-03 08:45:07.000,22.4801656,53.2297852
686926,4557_pl_afr_5,2015-07-03 08:50:08.000,2015-07-03 08:50:08.000,22.4803027,53.229657
686927,4557_pl_afr_5,2015-07-03 08:55:08.000,2015-07-03 08:55:08.000,22.4802618,53.2297024
686928,4557_pl_afr_5,2015-07-03 09:00:08.000,2015-07-03 09:00:08.000,22.480085,53.2297898
686929,4557_pl_afr_5,2015-07-03 09:00:17.000,2015-07-03 09:00:17.000,22.4801146,53.2297507
686930,4557_pl_afr_5,2015-07-03 09:00:17.000,2015-07-03 09:00:17.000,22.4801146,53.2297507
686931,4557_pl_afr_5,2015-07-03 09:05:23.000,2015-07-03 09:05:23.000,22.4798488,53.2297056
686932,4557_pl_afr_5,2015-07-03 09:10:07.000,2015-07-03 09:10:07.000,22.4798668,53.2297165
686933,4557_pl_afr_5,2015-07-03 09:15:07.000,2015-07-03 09:15:07.000,22.4798778,53.2296904
686934,4557_pl_afr_5,2015-07-03 09:20:06.000,2015-07-03 09:20:06.000,22.4798748,53.2297105
686935,4557_pl_afr_5,2015-07-03 09:25:08.000,2015-07-03 09:25:08.000,22.4798707,53.2296853
686936,4557_pl_afr_5,2015-07-03 09:30:07.000,2015-07-03 09:30:07.000,22.479876,53.2297219
686937,4557_pl_afr_5,2015-07-03 09:35:07.000,2015-07-03 09:35:07.000,22.4798726,53.2297154
686938,4557_pl_afr_5,2015-07-03 09:40:09.000,2015-07-03 09:40:09.000,22.4799231,53.2297062
686939,4557_pl_afr_5,2015-07-03 09:45:07.000,2015-07-03 09:45:07.000,22.4801793,53.2297518
686940,4557_pl_afr_5,2015-07-03 09:50:07.000,2015-07-03 09:50:07.000,22.4807559,53.2306697
686941,4557_pl_afr_5,2015-07-03 09:55:07.000,2015-07-03 09:55:07.000,22.4806312,53.2290702
686942,4557_pl_afr_5,2015-07-03 10:00:11.000,2015-07-03 10:00:11.000,22.4819446,53.2296609
686943,4557_pl_afr_5,2015-07-03 10:05:19.000,2015-07-03 10:05:19.000,22.4802304,53.2296381
686944,4557_pl_afr_5,2015-07-03 10:10:06.000,2015-07-03 10:10:06.000,22.4798764,53.2296885
686945,4557_pl_afr_5,2015-07-03 10:15:07.000,2015-07-03 10:15:07.000,22.4798963,53.2296921
686946,4557_pl_afr_5,2015-07-03 10:20:07.000,2015-07-03 10:20:07.000,22.4801035,53.2296501
686947,4557_pl_afr_5,2015-07-03 10:25:07.000,2015-07-03 10:25:07.000,22.4798866,53.2296865
686948,4557_pl_afr_5,2015-07-03 10:30:08.000,2015-07-03 10:30:08.000,22.4799643,53.2296737
686949,4557_pl_afr_5,2015-07-03 10:35:12.000,2015-07-03 10:35:12.000,22.4800208,53.229741
686950,4557_pl_afr_5,2015-07-03 10:40:07.000,2015-07-03 10:40:07.000,22.4797563,53.2296518
686951,4557_pl_afr_5,2015-07-03 10:45:08.000,2015-07-03 10:45:08.000,22.4798219,53.2296583
686952,4557_pl_afr_5,2015-07-03 10:50:07.000,2015-07-03 10:50:07.000,22.4798729,53.2296847
686953,4557_pl_afr_5,2015-07-03 10:55:08.001,2015-07-03 10:55:08.001,22.4800055,53.2296121
686954,4557_pl_afr_5,2015-07-03 11:00:12.000,2015-07-03 11:00:12.000,22.4799181,53.2296898
686955,4557_pl_afr_5,2015-07-03 11:05:12.000,2015-07-03 11:05:12.000,22.4798805,53.2296447
686956,4557_pl_afr_5,2015-07-03 11:10:07.000,2015-07-03 11:10:07.000,22.4798923,53.2297125
686957,4557_pl_afr_5,2015-07-03 11:15:09.000,2015-07-03 11:15:09.000,22.4799174,53.2297295
686958,4557_pl_afr_5,2015-07-03 11:20:07.000,2015-07-03 11:20:07.000,22.4798593,53.2296743
686959,4557_pl_afr_5,2015-07-03 11:25:07.000,2015-07-03 11:25:07.000,22.479825,53.2297223
686960,4557_pl_afr_5,2015-07-03 11:30:10.000,2015-07-03 11:30:10.000,22.4798585,53.2296865
686961,4557_pl_afr_5,2015-07-03 11:35:08.000,2015-07-03 11:35:08.000,22.4798293,53.2296726
686962,4557_pl_afr_5,2015-07-03 11:40:07.000,2015-07-03 11:40:07.000,22.4798594,53.229676
686963,4557_pl_afr_5,2015-07-03 11:45:07.000,2015-07-03 11:45:07.000,22.4798545,53.2296929
686964,4557_pl_afr_5,2015-07-03 11:50:08.000,2015-07-03 11:50:08.000,22.4798606,53.2297046
686965,4557_pl_afr_5,2015-07-03 11:55:07.000,2015-07-03 11:55:07.000,22.4798785,53.2296687
686966,4557_pl_afr_5,2015-07-03 12:00:07.000,2015-07-03 12:00:07.000,22.4798609,53.2296958
686967,4557_pl_afr_5,2015-07-03 12:05:10.000,2015-07-03 12:05:10.000,22.479888,53.2296629
686968,4557_pl_afr_5,2015-07-03 12:10:07.000,2015-07-03 12:10:07.000,22.4798472,53.2296235
686969,4557_pl_afr_5,2015-07-03 12:15:23.000,2015-07-03 12:15:23.000,22.4797986,53.2296951
