,stork_migration_id,migration_id,timestamp,date,location-long,location-lat
1264,3050_afr_pl_2,afr_pl_2,2014-04-07 13:50:07.000,2014-04-07 13:50:07.000,33.1552412,24.500274
1265,3050_afr_pl_2,afr_pl_2,2014-04-07 15:20:07.000,2014-04-07 15:20:07.000,33.3211627,24.4782326
1266,3050_afr_pl_2,afr_pl_2,2014-04-07 17:25:07.000,2014-04-07 17:25:07.000,33.4027711,24.5006334
1267,3050_afr_pl_2,afr_pl_2,2014-04-07 17:55:07.000,2014-04-07 17:55:07.000,33.4052939,24.507047
1268,3050_afr_pl_2,afr_pl_2,2014-04-07 18:25:07.000,2014-04-07 18:25:07.000,33.4052789,24.507213
1269,3050_afr_pl_2,afr_pl_2,2014-04-08 02:00:23.000,2014-04-08 02:00:23.000,33.4342871,24.5374484
1270,3050_afr_pl_2,afr_pl_2,2014-04-08 02:35:06.000,2014-04-08 02:35:06.000,33.4342829,24.5374494
1271,3050_afr_pl_2,afr_pl_2,2014-04-08 03:05:06.000,2014-04-08 03:05:06.000,33.4342937,24.5374412
1272,3050_afr_pl_2,afr_pl_2,2014-04-08 03:35:06.000,2014-04-08 03:35:06.000,33.4343586,24.537593
1273,3050_afr_pl_2,afr_pl_2,2014-04-08 06:40:06.000,2014-04-08 06:40:06.000,33.4196836,24.524503
1274,3050_afr_pl_2,afr_pl_2,2014-04-08 07:40:06.000,2014-04-08 07:40:06.000,33.3030777,24.5758399
1275,3050_afr_pl_2,afr_pl_2,2014-04-08 08:40:06.000,2014-04-08 08:40:06.000,33.3170544,24.7718285
1276,3050_afr_pl_2,afr_pl_2,2014-04-08 09:10:07.000,2014-04-08 09:10:07.000,33.3873681,24.9092778
1277,3050_afr_pl_2,afr_pl_2,2014-04-08 09:40:07.000,2014-04-08 09:40:07.000,33.4950434,25.016485
1278,3050_afr_pl_2,afr_pl_2,2014-04-08 12:15:07.000,2014-04-08 12:15:07.000,33.8261393,25.7862996
1279,3050_afr_pl_2,afr_pl_2,2014-04-08 12:45:07.000,2014-04-08 12:45:07.000,33.9114473,26.0242821
1280,3050_afr_pl_2,afr_pl_2,2014-04-08 13:20:06.000,2014-04-08 13:20:06.000,33.813918,26.2007435
1281,3050_afr_pl_2,afr_pl_2,2014-04-08 13:50:06.000,2014-04-08 13:50:06.000,33.7766695,26.3191594
1282,3050_afr_pl_2,afr_pl_2,2014-04-08 15:20:08.000,2014-04-08 15:20:08.000,33.615519,26.6027896
1283,3050_afr_pl_2,afr_pl_2,2014-04-08 15:55:07.000,2014-04-08 15:55:07.000,33.5601673,26.648256
1284,3050_afr_pl_2,afr_pl_2,2014-04-08 16:55:07.000,2014-04-08 16:55:07.000,33.5620604,26.6473836
1285,3050_afr_pl_2,afr_pl_2,2014-04-08 17:25:08.000,2014-04-08 17:25:08.000,33.5620077,26.6473291
1286,3050_afr_pl_2,afr_pl_2,2014-04-08 19:30:07.000,2014-04-08 19:30:07.000,33.5619896,26.6472014
1287,3050_afr_pl_2,afr_pl_2,2014-04-09 03:40:06.000,2014-04-09 03:40:06.000,33.5514923,26.6485069
1288,3050_afr_pl_2,afr_pl_2,2014-04-09 04:10:06.000,2014-04-09 04:10:06.000,33.551508,26.6486207
1289,3050_afr_pl_2,afr_pl_2,2014-04-09 05:10:07.000,2014-04-09 05:10:07.000,33.5501078,26.6484992
1290,3050_afr_pl_2,afr_pl_2,2014-04-09 06:45:06.000,2014-04-09 06:45:06.000,33.5608412,26.6588075
1291,3050_afr_pl_2,afr_pl_2,2014-04-09 07:15:07.000,2014-04-09 07:15:07.000,33.5680597,26.6899286
1292,3050_afr_pl_2,afr_pl_2,2014-04-09 08:50:06.000,2014-04-09 08:50:06.000,33.672057,27.0115129
1293,3050_afr_pl_2,afr_pl_2,2014-04-09 09:20:06.000,2014-04-09 09:20:06.000,33.6131551,27.0848098
1294,3050_afr_pl_2,afr_pl_2,2014-04-09 09:50:06.000,2014-04-09 09:50:06.000,33.5277006,27.191127
1295,3050_afr_pl_2,afr_pl_2,2014-04-09 10:50:06.000,2014-04-09 10:50:06.000,33.4373716,27.3954304
1296,3050_afr_pl_2,afr_pl_2,2014-04-09 11:20:06.000,2014-04-09 11:20:06.000,33.3654336,27.4836974
1297,3050_afr_pl_2,afr_pl_2,2014-04-09 11:50:06.000,2014-04-09 11:50:06.000,33.318946,27.5985583
1298,3050_afr_pl_2,afr_pl_2,2014-04-09 12:50:06.000,2014-04-09 12:50:06.000,33.2035769,27.7047529
1299,3050_afr_pl_2,afr_pl_2,2014-04-09 14:20:07.000,2014-04-09 14:20:07.000,33.3238889,27.7411231
1300,3050_afr_pl_2,afr_pl_2,2014-04-09 15:50:13.000,2014-04-09 15:50:13.000,33.3579055,27.7774342
1301,3050_afr_pl_2,afr_pl_2,2014-04-09 16:25:06.000,2014-04-09 16:25:06.000,33.358091,27.7773727
1302,3050_afr_pl_2,afr_pl_2,2014-04-09 17:55:07.000,2014-04-09 17:55:07.000,33.3580085,27.7773835
1303,3050_afr_pl_2,afr_pl_2,2014-04-09 18:55:07.000,2014-04-09 18:55:07.000,33.3569149,27.7782101
1304,3050_afr_pl_2,afr_pl_2,2014-04-10 02:35:07.000,2014-04-10 02:35:07.000,33.3475846,27.7855185
1305,3050_afr_pl_2,afr_pl_2,2014-04-10 03:05:07.000,2014-04-10 03:05:07.000,33.3475525,27.7855441
1306,3050_afr_pl_2,afr_pl_2,2014-04-10 04:10:07.000,2014-04-10 04:10:07.000,33.3574009,27.7802458
1307,3050_afr_pl_2,afr_pl_2,2014-04-10 05:45:06.000,2014-04-10 05:45:06.000,33.3559436,27.7809776
1308,3050_afr_pl_2,afr_pl_2,2014-04-10 06:15:06.000,2014-04-10 06:15:06.000,33.3559139,27.7809599
1309,3050_afr_pl_2,afr_pl_2,2014-04-10 06:45:07.000,2014-04-10 06:45:07.000,33.3627003,27.7650787
1310,3050_afr_pl_2,afr_pl_2,2014-04-10 09:50:07.000,2014-04-10 09:50:07.000,33.5308089,27.7251368
1311,3050_afr_pl_2,afr_pl_2,2014-04-10 11:25:06.000,2014-04-10 11:25:06.000,33.5277797,27.7173456
1312,3050_afr_pl_2,afr_pl_2,2014-04-10 14:25:07.000,2014-04-10 14:25:07.000,33.5169504,27.679589
1313,3050_afr_pl_2,afr_pl_2,2014-04-10 15:25:08.000,2014-04-10 15:25:08.000,33.5166235,27.6796271
