,stork_migration_id,migration_id,timestamp,date,location-long,location-lat
906,3955_afr_pl_4,afr_pl_4,2015-04-07 06:40:06.000,2015-04-07 06:40:06.000,36.6248857,34.8269616
907,3955_afr_pl_4,afr_pl_4,2015-04-07 08:40:07.000,2015-04-07 08:40:07.000,36.5617245,35.0606792
908,3955_afr_pl_4,afr_pl_4,2015-04-07 09:10:07.000,2015-04-07 09:10:07.000,36.5415241,35.161723
911,3955_afr_pl_4,afr_pl_4,2015-04-07 10:45:06.000,2015-04-07 10:45:06.000,36.4502991,35.4597538
913,3955_afr_pl_4,afr_pl_4,2015-04-07 11:45:06.000,2015-04-07 11:45:06.000,36.3574436,35.6566998
915,3955_afr_pl_4,afr_pl_4,2015-04-07 12:45:06.000,2015-04-07 12:45:06.000,36.3351629,35.8567509
916,3955_afr_pl_4,afr_pl_4,2015-04-07 13:15:06.000,2015-04-07 13:15:06.000,36.298007,36.0552861
919,3955_afr_pl_4,afr_pl_4,2015-04-07 15:45:06.000,2015-04-07 15:45:06.000,36.2978317,36.4010409
920,3955_afr_pl_4,afr_pl_4,2015-04-07 17:15:06.000,2015-04-07 17:15:06.000,36.3174767,36.4037971
922,3955_afr_pl_4,afr_pl_4,2015-04-07 19:50:07.000,2015-04-07 19:50:07.000,36.3174147,36.4037745
930,3955_afr_pl_4,afr_pl_4,2015-04-08 06:05:06.000,2015-04-08 06:05:06.000,36.3184382,36.4008882
933,3955_afr_pl_4,afr_pl_4,2015-04-08 08:05:06.000,2015-04-08 08:05:06.000,36.1304768,36.8891976
934,3955_afr_pl_4,afr_pl_4,2015-04-08 08:35:06.000,2015-04-08 08:35:06.000,36.0748935,36.9799339
935,3955_afr_pl_4,afr_pl_4,2015-04-08 09:05:06.000,2015-04-08 09:05:06.000,35.9384762,37.0644623
937,3955_afr_pl_4,afr_pl_4,2015-04-08 11:05:06.000,2015-04-08 11:05:06.000,35.664228,37.2148644
938,3955_afr_pl_4,afr_pl_4,2015-04-08 11:35:06.000,2015-04-08 11:35:06.000,35.664244,37.2151454
940,3955_afr_pl_4,afr_pl_4,2015-04-08 12:35:06.000,2015-04-08 12:35:06.000,35.5280724,37.4262155
942,3955_afr_pl_4,afr_pl_4,2015-04-08 13:35:06.000,2015-04-08 13:35:06.000,35.2957093,37.3892418
944,3955_afr_pl_4,afr_pl_4,2015-04-08 16:35:06.000,2015-04-08 16:35:06.000,34.9119853,37.1566368
945,3955_afr_pl_4,afr_pl_4,2015-04-08 17:05:06.000,2015-04-08 17:05:06.000,34.9119804,37.1566309
946,3955_afr_pl_4,afr_pl_4,2015-04-08 18:05:06.000,2015-04-08 18:05:06.000,34.9120082,37.1566203
954,3955_afr_pl_4,afr_pl_4,2015-04-09 06:05:23.000,2015-04-09 06:05:23.000,34.6154113,37.358336
956,3955_afr_pl_4,afr_pl_4,2015-04-09 07:40:06.000,2015-04-09 07:40:06.000,34.6125907,37.3587953
959,3955_afr_pl_4,afr_pl_4,2015-04-09 09:10:07.000,2015-04-09 09:10:07.000,34.3319171,37.531284
960,3955_afr_pl_4,afr_pl_4,2015-04-09 09:40:07.000,2015-04-09 09:40:07.000,34.1271831,37.69477
963,3955_afr_pl_4,afr_pl_4,2015-04-09 12:15:06.000,2015-04-09 12:15:06.000,33.7871268,37.8909079
968,3955_afr_pl_4,afr_pl_4,2015-04-09 16:20:06.000,2015-04-09 16:20:06.000,33.784673,37.916044
969,3955_afr_pl_4,afr_pl_4,2015-04-09 16:50:07.000,2015-04-09 16:50:07.000,33.7857397,37.916708
971,3955_afr_pl_4,afr_pl_4,2015-04-09 17:50:07.000,2015-04-09 17:50:07.000,33.7787471,37.9211386
972,3955_afr_pl_4,afr_pl_4,2015-04-09 18:50:07.000,2015-04-09 18:50:07.000,33.7787957,37.9210768
973,3955_afr_pl_4,afr_pl_4,2015-04-09 19:50:07.000,2015-04-09 19:50:07.000,33.7788406,37.9211219
974,3955_afr_pl_4,afr_pl_4,2015-04-10 02:35:06.000,2015-04-10 02:35:06.000,33.7813206,37.9076568
982,3955_afr_pl_4,afr_pl_4,2015-04-10 08:40:07.000,2015-04-10 08:40:07.000,33.6973528,37.8571349
983,3955_afr_pl_4,afr_pl_4,2015-04-10 09:10:07.000,2015-04-10 09:10:07.000,33.5647836,37.7695583
985,3955_afr_pl_4,afr_pl_4,2015-04-10 10:45:06.000,2015-04-10 10:45:06.000,33.3102548,37.4824625
992,3955_afr_pl_4,afr_pl_4,2015-04-10 16:15:06.000,2015-04-10 16:15:06.000,33.1956893,37.190884
996,3955_afr_pl_4,afr_pl_4,2015-04-10 18:15:06.000,2015-04-10 18:15:06.000,33.1956454,37.1909525
997,3955_afr_pl_4,afr_pl_4,2015-04-10 18:45:06.000,2015-04-10 18:45:06.000,33.1957166,37.1909213
1002,3955_afr_pl_4,afr_pl_4,2015-04-11 04:05:06.000,2015-04-11 04:05:06.000,33.1960051,37.1938133
1003,3955_afr_pl_4,afr_pl_4,2015-04-11 06:05:07.000,2015-04-11 06:05:07.000,33.1925896,37.1939172
1004,3955_afr_pl_4,afr_pl_4,2015-04-11 06:35:07.000,2015-04-11 06:35:07.000,33.1926681,37.1939761
1005,3955_afr_pl_4,afr_pl_4,2015-04-11 07:05:07.000,2015-04-11 07:05:07.000,33.1773597,37.1146664
1007,3955_afr_pl_4,afr_pl_4,2015-04-11 08:10:06.000,2015-04-11 08:10:06.000,33.1758939,37.1157467
1009,3955_afr_pl_4,afr_pl_4,2015-04-11 09:40:07.000,2015-04-11 09:40:07.000,33.1751546,37.1167225
1010,3955_afr_pl_4,afr_pl_4,2015-04-11 10:10:07.000,2015-04-11 10:10:07.000,33.1750858,37.1165694
1011,3955_afr_pl_4,afr_pl_4,2015-04-11 10:40:07.000,2015-04-11 10:40:07.000,33.1750415,37.1166255
