,stork_migration_id,migration_id,timestamp,date,location-long,location-lat,area_type
82,3958_pl_afr_3,pl_afr_3,2014-07-03 06:35:06.000,2014-07-03 06:35:06,22.4821505,53.2299392,green_land
83,3954_pl_afr_3,pl_afr_3,2014-07-03 07:05:06.000,2014-07-03 07:05:06,22.4870541,53.2305912,green_land
84,3959_pl_afr_3,pl_afr_3,2014-07-03 07:35:06.000,2014-07-03 07:35:06,22.4821309,53.2300359,green_land
85,3958_pl_afr_3,pl_afr_3,2014-07-03 08:05:06.000,2014-07-03 08:05:06,22.4822274,53.229933,green_land
86,3953_pl_afr_3,pl_afr_3,2014-07-03 08:35:06.000,2014-07-03 08:35:06,22.5560915,53.2310674,rural
87,3955_pl_afr_3,pl_afr_3,2014-07-03 09:05:06.000,2014-07-03 09:05:06,22.4870438,53.2305348,green_land
88,3959_pl_afr_3,pl_afr_3,2014-07-03 09:35:06.000,2014-07-03 09:35:06,22.4822751,53.2299501,green_land
89,3952_pl_afr_3,pl_afr_3,2014-07-03 10:05:07.000,2014-07-03 10:05:07,22.5560325,53.231132,rural
90,3957_pl_afr_3,pl_afr_3,2014-07-03 10:35:07.000,2014-07-03 10:35:07,22.4845986,53.2303035,green_land
91,3952_pl_afr_3,pl_afr_3,2014-07-03 11:05:07.000,2014-07-03 11:05:07,22.5560768,53.2311241,rural
92,3953_pl_afr_3,pl_afr_3,2014-07-03 11:35:07.000,2014-07-03 11:35:07,22.5560684,53.231084,rural
93,3952_pl_afr_3,pl_afr_3,2014-07-03 12:05:07.000,2014-07-03 12:05:07,22.556121,53.2311261,rural
94,3955_pl_afr_3,pl_afr_3,2014-07-03 12:35:07.000,2014-07-03 12:35:07,22.4870671,53.2305426,green_land
95,3953_pl_afr_3,pl_afr_3,2014-07-03 13:05:07.000,2014-07-03 13:05:07,22.5561167,53.2310849,rural
96,3954_pl_afr_3,pl_afr_3,2014-07-03 13:35:07.000,2014-07-03 13:35:07,22.4870263,53.2306,green_land
97,3953_pl_afr_3,pl_afr_3,2014-07-03 14:05:07.000,2014-07-03 14:05:07,22.556051,53.2310645,rural
98,3952_pl_afr_3,pl_afr_3,2014-07-03 14:35:07.000,2014-07-03 14:35:07,22.5560248,53.2310909,rural
99,3955_pl_afr_3,pl_afr_3,2014-07-03 15:05:07.000,2014-07-03 15:05:07,22.4870424,53.2305507,green_land
100,3954_pl_afr_3,pl_afr_3,2014-07-03 15:35:07.000,2014-07-03 15:35:07,22.4870652,53.2305575,green_land
101,3958_pl_afr_3,pl_afr_3,2014-07-03 16:05:07.000,2014-07-03 16:05:07,22.4822255,53.2299782,green_land
102,3951_pl_afr_3,pl_afr_3,2014-07-03 16:35:07.000,2014-07-03 16:35:07,22.5560719,53.2310869,rural
103,3951_pl_afr_3,pl_afr_3,2014-07-03 17:05:07.000,2014-07-03 17:05:07,22.5561366,53.2313276,rural
