,stork_migration_id,migration_id,timestamp,date,location-long,location-lat,area_type
47,3955_afr_pl_4,afr_pl_4,2015-04-07 03:05:06.000,2015-04-07 03:05:06.000,36.6401372,34.7650459,water
48,3955_afr_pl_4,afr_pl_4,2015-04-07 04:05:06.000,2015-04-07 04:05:06.000,36.6396868,34.7645851,water
49,3955_afr_pl_4,afr_pl_4,2015-04-07 05:35:07.000,2015-04-07 05:35:07.000,36.6375112,34.766657,water
50,3955_afr_pl_4,afr_pl_4,2015-04-07 06:40:06.000,2015-04-07 06:40:06.000,36.6248857,34.8269616,rural
51,3955_afr_pl_4,afr_pl_4,2015-04-07 08:40:07.000,2015-04-07 08:40:07.000,36.5617245,35.0606792,developed_land
52,3955_afr_pl_4,afr_pl_4,2015-04-07 09:10:07.000,2015-04-07 09:10:07.000,36.5415241,35.161723,developed_land
53,3955_afr_pl_4,afr_pl_4,2015-04-07 10:45:06.000,2015-04-07 10:45:06.000,36.4502991,35.4597538,developed_land
54,3955_afr_pl_4,afr_pl_4,2015-04-07 11:45:06.000,2015-04-07 11:45:06.000,36.3574436,35.6566998,rural
55,3955_afr_pl_4,afr_pl_4,2015-04-07 12:45:06.000,2015-04-07 12:45:06.000,36.3351629,35.8567509,developed_land
56,3955_afr_pl_4,afr_pl_4,2015-04-07 13:15:06.000,2015-04-07 13:15:06.000,36.298007,36.0552861,developed_land
57,3955_afr_pl_4,afr_pl_4,2015-04-07 15:45:06.000,2015-04-07 15:45:06.000,36.2978317,36.4010409,developed_land
58,3955_afr_pl_4,afr_pl_4,2015-04-07 17:15:06.000,2015-04-07 17:15:06.000,36.3174767,36.4037971,other
59,3955_afr_pl_4,afr_pl_4,2015-04-07 19:50:07.000,2015-04-07 19:50:07.000,36.3174147,36.4037745,other
60,3955_afr_pl_4,afr_pl_4,2015-04-08 06:05:06.000,2015-04-08 06:05:06.000,36.3184382,36.4008882,developed_land
61,3955_afr_pl_4,afr_pl_4,2015-04-08 08:05:06.000,2015-04-08 08:05:06.000,36.1304768,36.8891976,developed_land
62,3955_afr_pl_4,afr_pl_4,2015-04-08 08:35:06.000,2015-04-08 08:35:06.000,36.0748935,36.9799339,other
63,3955_afr_pl_4,afr_pl_4,2015-04-08 09:05:06.000,2015-04-08 09:05:06.000,35.9384762,37.0644623,other
64,3955_afr_pl_4,afr_pl_4,2015-04-08 11:05:06.000,2015-04-08 11:05:06.000,35.664228,37.2148644,rural
65,3955_afr_pl_4,afr_pl_4,2015-04-08 11:35:06.000,2015-04-08 11:35:06.000,35.664244,37.2151454,rural
66,3955_afr_pl_4,afr_pl_4,2015-04-08 12:35:06.000,2015-04-08 12:35:06.000,35.5280724,37.4262155,green_land
67,3955_afr_pl_4,afr_pl_4,2015-04-08 13:35:06.000,2015-04-08 13:35:06.000,35.2957093,37.3892418,green_land
68,3955_afr_pl_4,afr_pl_4,2015-04-08 16:35:06.000,2015-04-08 16:35:06.000,34.9119853,37.1566368,developed_land
69,3955_afr_pl_4,afr_pl_4,2015-04-08 17:05:06.000,2015-04-08 17:05:06.000,34.9119804,37.1566309,developed_land
70,3955_afr_pl_4,afr_pl_4,2015-04-08 18:05:06.000,2015-04-08 18:05:06.000,34.9120082,37.1566203,developed_land
71,3955_afr_pl_4,afr_pl_4,2015-04-09 06:05:23.000,2015-04-09 06:05:23.000,34.6154113,37.358336,other
72,3955_afr_pl_4,afr_pl_4,2015-04-09 07:40:06.000,2015-04-09 07:40:06.000,34.6125907,37.3587953,other
73,3955_afr_pl_4,afr_pl_4,2015-04-09 09:10:07.000,2015-04-09 09:10:07.000,34.3319171,37.531284,developed_land
74,3955_afr_pl_4,afr_pl_4,2015-04-09 09:40:07.000,2015-04-09 09:40:07.000,34.1271831,37.69477,developed_land
75,3955_afr_pl_4,afr_pl_4,2015-04-09 12:15:06.000,2015-04-09 12:15:06.000,33.7871268,37.8909079,rural
76,3955_afr_pl_4,afr_pl_4,2015-04-09 16:20:06.000,2015-04-09 16:20:06.000,33.784673,37.916044,rural
77,3955_afr_pl_4,afr_pl_4,2015-04-09 16:50:07.000,2015-04-09 16:50:07.000,33.7857397,37.916708,rural
78,3955_afr_pl_4,afr_pl_4,2015-04-09 17:50:07.000,2015-04-09 17:50:07.000,33.7787471,37.9211386,other
79,3955_afr_pl_4,afr_pl_4,2015-04-09 18:50:07.000,2015-04-09 18:50:07.000,33.7787957,37.9210768,other
80,3955_afr_pl_4,afr_pl_4,2015-04-09 19:50:07.000,2015-04-09 19:50:07.000,33.7788406,37.9211219,other
81,3955_afr_pl_4,afr_pl_4,2015-04-10 02:35:06.000,2015-04-10 02:35:06.000,33.7813206,37.9076568,developed_land
82,3955_afr_pl_4,afr_pl_4,2015-04-10 08:40:07.000,2015-04-10 08:40:07.000,33.6973528,37.8571349,other
83,3955_afr_pl_4,afr_pl_4,2015-04-10 09:10:07.000,2015-04-10 09:10:07.000,33.5647836,37.7695583,developed_land
84,3955_afr_pl_4,afr_pl_4,2015-04-10 10:45:06.000,2015-04-10 10:45:06.000,33.3102548,37.4824625,developed_land
85,3955_afr_pl_4,afr_pl_4,2015-04-10 16:15:06.000,2015-04-10 16:15:06.000,33.1956893,37.190884,rural
86,3955_afr_pl_4,afr_pl_4,2015-04-10 18:15:06.000,2015-04-10 18:15:06.000,33.1956454,37.1909525,rural
87,3955_afr_pl_4,afr_pl_4,2015-04-10 18:45:06.000,2015-04-10 18:45:06.000,33.1957166,37.1909213,rural
88,3955_afr_pl_4,afr_pl_4,2015-04-11 04:05:06.000,2015-04-11 04:05:06.000,33.1960051,37.1938133,rural
89,3955_afr_pl_4,afr_pl_4,2015-04-11 06:05:07.000,2015-04-11 06:05:07.000,33.1925896,37.1939172,rural
